time,cycle,phase,x,y,z,xy_distance,roll_degrees,pitch_degrees,yaw_degrees,tilt_degrees,left_leg_hinge,right_leg_hinge,ctrl
6.111999999999549,3,return_after_right,0.003966355656196105,-2.2617471437161513e-05,0.07522823517098771,0.003966420141822226,-0.002194055755789324,30.809594176961486,-0.10049507774637656,30.809594176961486,-0.5318684685784811,-0.5350832991340658,"[0.0, 0.0]"
6.131999999999547,3,return_after_right,0.003955704313085079,-2.4183110922023294e-05,0.07523091660873837,0.003955778233851559,-0.0021283213685723192,30.818453445259927,-0.0935904347378432,30.818453445259927,-0.5324610322495766,-0.5353667942414454,"[0.0, 0.0]"
6.1519999999995445,3,return_after_right,0.003945635729810843,-2.5591489919654087e-05,0.07523341675506522,0.003945718722453015,-0.0020769385679409486,30.826382059004718,-0.08734889774163478,30.826382059004718,-0.5330041596383959,-0.5356303905066093,"[0.0, 0.0]"
6.171999999999542,3,return_after_right,0.00393596632975518,-2.686096792937529e-05,0.07523568689322233,0.0039360579849088305,-0.0020352013940346907,30.83343633012384,-0.08170626968427457,30.83343633012384,-0.5335035584858895,-0.5358770133452326,"[0.0, 0.0]"
6.19199999999954,3,return_after_right,0.003926738091611444,-2.8006250020006203e-05,0.07523774476723599,0.003926837963317619,-0.002000827889475948,30.839771122615993,-0.07660511897299317,30.839771122615993,-0.5339634429681174,-0.5361083394102786,"[0.0, 0.0]"
6.211999999999538,3,return_after_right,0.003918023662483608,-2.903981832269904e-05,0.07523962336287553,0.003918131280448587,-0.0019724913570697226,30.84553046927606,-0.07199372853084196,30.84553046927606,-0.5343872399486739,-0.5363254921617988,"[0.0, 0.0]"
6.231999999999536,3,return_after_right,0.003909865108051005,-2.9972659378917925e-05,0.07524135114421257,0.003909979990161707,-0.0019492247329509465,30.85081885469603,-0.06782535285581669,30.85081885469603,-0.5347779109536462,-0.5365293456782773,"[0.0, 0.0]"
6.2519999999995335,3,return_after_right,0.0039022685266589655,-3.0814611150980524e-05,0.07524294828010891,0.003902390189923801,-0.0019302211076806792,30.85570499749145,-0.06405767593730662,30.85570499749145,-0.5351381045650155,-0.5367206578285248,"[0.0, 0.0]"
6.271999999999531,3,return_after_right,0.0038952154269690413,-3.157453927185909e-05,0.07524442845409088,0.003895343396162634,-0.0019147810877559188,30.8602337159796,-0.06065237904063589,30.8602337159796,-0.5354702311611075,-0.5369001268309036,"[0.0, 0.0]"
6.291999999999529,3,return_after_right,0.0038886748272401,-3.226044600006001e-05,0.07524580148101247,0.0038888086412662355,-0.001902301408985155,30.864436311769786,-0.057574768612633165,30.864436311769786,-0.5357765018405832,-0.5370684135424918,"[0.0, 0.0]"
6.311999999999527,3,return_after_right,0.0038826115031231545,-3.287955440645212e-05,0.07524707520262125,0.0038827507194361846,-0.001892269093106741,30.868337246413656,-0.05479344217910194,30.868337246413656,-0.5360589511870096,-0.5372261491246093,"[0.0, 0.0]"
6.331999999999525,3,return_after_right,0.003876990415572931,-3.3438382342742096e-05,0.07524825652439807,0.003877134613069047,-0.0018842531269650205,30.87195767968616,-0.0522799836237659,30.87195767968616,-0.5363194530161242,-0.5373739370899048,"[0.0, 0.0]"
6.3519999999995225,3,return_after_right,0.0038717785884061526,-3.39428100808534e-05,0.07524935186392487,0.003871927369153058,-0.0018778940851329243,30.875317037178483,-0.050008684531531754,30.875317037178483,-0.5365597331386451,-0.5375123536217361,"[0.0, 0.0]"
6.37199999999952,3,return_after_right,0.0038669456233081864,-3.43981423008895e-05,0.07525036729099494,0.003867098613407226,-0.0018728934416806405,30.878433564163252,-0.047956289846049556,30.878433564163252,-0.5367813807517879,-0.5376419476573704,"[0.0, 0.0]"
6.391999999999518,3,return_after_right,0.003862463626893733,-3.48091645237953e-05,0.07525130854321845,0.00386262047669868,-0.0018690037348893446,30.881324454670782,-0.04610176632201523,30.881324454670782,-0.5369858590076787,-0.5377632411802568,"[0.0, 0.0]"
